bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000697,VEND-00059,V66407,2025-12-04,2026-02-02,PO-254917,214.47,214.47,0.0,paid,kpatel
BILL-2025000698,VEND-00024,V80539,2025-10-06,2025-11-05,PO-684373,2486.55,2199.4,287.15,open,kpatel
BILL-2025000699,VEND-00045,V58959,2025-09-14,2025-10-14,PO-230193,577.84,577.84,0.0,paid,kpatel
BILL-2025000700,VEND-00089,V18696,2025-12-02,2026-01-01,PO-996654,219.26,219.26,0.0,paid,rwhite
BILL-2025000701,VEND-00054,V65592,2025-04-10,2025-05-25,PO-899958,737.46,6.7,730.76,open,mlopez
BILL-2025000702,VEND-00006,V79393,2025-05-12,2025-07-11,PO-778986,1199.67,1199.67,0.0,paid,sjohnson
BILL-2025000703,VEND-00069,V65263,2025-12-13,2026-01-27,,1251.75,1251.75,0.0,paid,kpatel
BILL-2025000704,VEND-00068,V86125,2025-03-07,2025-04-21,PO-736838,3328.58,3328.58,0.0,paid,rwhite
BILL-2025000705,VEND-00015,V15009,2025-05-29,2025-06-28,PO-139004,184.53,97.04,87.49,open,mlopez
BILL-2025000706,VEND-00150,V46042,2025-01-29,2025-02-28,PO-675201,504.15,62.01,442.14,open,kpatel
BILL-2025000707,VEND-00029,V16224,2025-11-03,2025-12-18,PO-933838,2637.27,2637.27,0.0,paid,rwhite
BILL-2025000708,VEND-00118,V66349,2025-03-03,2025-05-02,PO-198945,1266.43,1266.43,0.0,paid,mlopez
BILL-2025000709,VEND-00137,V43174,2025-04-15,2025-06-14,PO-529649,279.18,106.83,172.35,open,rwhite
BILL-2025000710,VEND-00127,V97673,2025-11-18,2026-01-17,PO-453200,787.08,410.61,376.47,open,sjohnson
BILL-2025000711,VEND-00092,V46637,2025-04-20,2025-06-19,,410.16,410.16,0.0,paid,rwhite
BILL-2025000712,VEND-00008,V67864,2025-12-11,2026-01-25,PO-539780,2457.08,37.13,2419.95,open,kpatel
BILL-2025000713,VEND-00030,V66398,2025-04-14,2025-05-14,PO-647073,4567.56,64.37,4503.19,open,rwhite
BILL-2025000714,VEND-00102,V54373,2025-01-22,2025-03-23,,3946.21,3946.21,0.0,paid,rwhite
BILL-2025000715,VEND-00121,V13680,2025-09-20,2025-11-04,PO-733209,13729.23,13729.23,0.0,paid,sjohnson
BILL-2025000716,VEND-00059,V63238,2025-09-21,2025-11-05,,582.62,582.62,0.0,paid,sjohnson
BILL-2025000717,VEND-00092,V96486,2025-10-13,2025-11-27,PO-616884,123.75,34.15,89.6,open,kpatel
BILL-2025000718,VEND-00087,V67673,2025-03-10,2025-04-24,PO-399962,774.66,774.66,0.0,paid,kpatel
BILL-2025000719,VEND-00020,V58144,2025-09-24,2025-10-24,PO-669695,809.83,809.83,0.0,paid,kpatel
BILL-2025000720,VEND-00132,V13549,2025-07-09,2025-09-07,PO-906165,2648.83,2550.12,98.71,open,sjohnson
BILL-2025000721,VEND-00045,V69185,2025-11-06,2025-12-06,,1149.0,1149.0,0.0,paid,mlopez
BILL-2025000722,VEND-00060,V53238,2025-10-21,2025-11-20,PO-836023,2074.27,2074.27,0.0,paid,rwhite
BILL-2025000723,VEND-00078,V41394,2025-11-28,2026-01-12,PO-100677,807.52,219.95,587.57,open,mlopez
BILL-2025000724,VEND-00143,V81318,2025-06-05,2025-07-05,PO-261016,135.94,135.94,0.0,paid,kpatel
BILL-2025000725,VEND-00067,V59063,2025-03-08,2025-05-07,PO-871959,573.8,573.8,0.0,paid,rwhite
BILL-2025000726,VEND-00096,V99913,2025-09-27,2025-11-26,PO-510533,1216.63,1216.63,0.0,paid,mlopez
BILL-2025000727,VEND-00144,V93285,2025-03-02,2025-04-01,PO-739220,1169.97,1169.97,0.0,paid,mlopez
BILL-2025000728,VEND-00096,V29583,2025-03-09,2025-05-08,PO-372102,217.47,217.47,0.0,paid,mlopez
BILL-2025000729,VEND-00072,V72344,2025-10-02,2025-12-01,PO-894031,213.94,213.94,0.0,paid,mlopez
BILL-2025000730,VEND-00026,V52405,2025-09-30,2025-11-14,,557.14,97.77,459.37,open,kpatel
BILL-2025000731,VEND-00114,V81379,2025-10-02,2025-11-01,,1590.42,1375.86,214.56,open,mlopez
BILL-2025000732,VEND-00094,V41332,2025-07-07,2025-08-06,PO-145030,767.3,767.3,0.0,paid,kpatel
BILL-2025000733,VEND-00109,V55284,2025-04-18,2025-06-17,PO-544407,732.99,732.99,0.0,paid,rwhite
BILL-2025000734,VEND-00104,V88990,2025-12-20,2026-01-19,PO-628585,365.87,365.87,0.0,paid,rwhite
BILL-2025000735,VEND-00144,V84439,2025-07-08,2025-08-22,,469.43,469.43,0.0,paid,rwhite
BILL-2025000736,VEND-00042,V52276,2025-12-15,2026-01-29,PO-564595,1376.81,1376.81,0.0,paid,sjohnson
BILL-2025000737,VEND-00016,V71989,2025-11-15,2025-12-30,PO-683511,238.07,238.07,0.0,paid,kpatel
BILL-2025000738,VEND-00064,V46854,2025-04-22,2025-05-22,PO-216247,1568.91,1568.91,0.0,paid,kpatel
BILL-2025000739,VEND-00138,V49947,2025-10-05,2025-12-04,PO-567649,600.06,206.96,393.1,open,rwhite
BILL-2025000740,VEND-00085,V23016,2025-10-27,2025-12-26,,905.1,396.57,508.53,open,kpatel
BILL-2025000741,VEND-00093,V29050,2025-08-09,2025-09-23,PO-122446,3429.34,3429.34,0.0,paid,rwhite
BILL-2025000742,VEND-00136,V63637,2025-06-12,2025-07-27,PO-707807,344.38,344.38,0.0,paid,rwhite
BILL-2025000743,VEND-00066,V64819,2025-04-18,2025-06-02,PO-781274,218.08,218.08,0.0,paid,kpatel
BILL-2025000744,VEND-00005,V10652,2025-04-25,2025-06-09,PO-673890,798.45,797.6,0.85,open,mlopez
BILL-2025000745,VEND-00010,V69442,2025-08-11,2025-09-25,PO-572944,768.71,768.71,0.0,paid,kpatel
BILL-2025000746,VEND-00070,V97008,2025-03-22,2025-04-21,,868.72,868.72,0.0,paid,kpatel
BILL-2025000747,VEND-00086,V14553,2025-10-05,2025-11-04,PO-776189,383.91,383.91,0.0,paid,rwhite
BILL-2025000748,VEND-00048,V20240,2025-07-15,2025-09-13,PO-896158,2830.92,2830.92,0.0,paid,mlopez
BILL-2025000749,VEND-00118,V74346,2025-01-19,2025-03-20,PO-640203,2652.75,1744.15,908.6,open,sjohnson
BILL-2025000750,VEND-00127,V78910,2025-06-08,2025-08-07,PO-955152,229.52,69.43,160.09,open,kpatel
BILL-2025000751,VEND-00073,V89866,2025-06-10,2025-07-10,,661.57,661.57,0.0,paid,sjohnson
BILL-2025000752,VEND-00150,V48337,2025-03-28,2025-04-27,PO-924107,4506.03,4506.03,0.0,paid,sjohnson
BILL-2025000753,VEND-00136,V50456,2025-08-10,2025-09-24,PO-382153,1355.72,1355.72,0.0,paid,rwhite
BILL-2025000754,VEND-00098,V42497,2025-08-13,2025-09-27,PO-359330,1788.91,459.44,1329.47,open,mlopez
BILL-2025000755,VEND-00096,V54146,2025-06-24,2025-07-24,PO-292275,524.09,152.39,371.7,open,sjohnson
BILL-2025000756,VEND-00073,V63443,2025-09-13,2025-10-28,PO-501457,1391.02,1391.02,0.0,paid,sjohnson
BILL-2025000757,VEND-00088,V85442,2025-12-21,2026-02-04,PO-264532,601.0,155.48,445.52,open,rwhite
BILL-2025000758,VEND-00090,V77687,2025-03-14,2025-04-13,PO-833279,3188.0,3188.0,0.0,paid,mlopez
BILL-2025000759,VEND-00145,V44585,2025-09-29,2025-11-28,,1740.95,1740.95,0.0,paid,sjohnson
BILL-2025000760,VEND-00062,V18735,2025-05-13,2025-06-12,PO-676663,166.31,32.85,133.46,open,kpatel
BILL-2025000761,VEND-00078,V45708,2025-10-19,2025-12-03,PO-933470,753.98,753.98,0.0,paid,sjohnson
BILL-2025000762,VEND-00150,V89452,2025-08-07,2025-09-06,PO-397765,188.79,188.79,0.0,paid,mlopez
BILL-2025000763,VEND-00120,V62776,2025-05-01,2025-06-30,PO-109900,308.47,86.43,222.04,open,rwhite
BILL-2025000764,VEND-00008,V81718,2025-06-21,2025-07-21,PO-591621,2422.75,196.42,2226.33,open,sjohnson
BILL-2025000765,VEND-00093,V27156,2025-03-17,2025-04-16,PO-690344,210.93,210.93,0.0,paid,sjohnson
BILL-2025000766,VEND-00063,V27596,2025-11-28,2026-01-27,,11961.91,5919.85,6042.06,open,mlopez
BILL-2025000767,VEND-00054,V75902,2025-11-02,2026-01-01,PO-827407,216.62,137.64,78.98,open,mlopez
BILL-2025000768,VEND-00034,V89722,2025-07-08,2025-09-06,PO-619846,629.82,445.73,184.09,open,rwhite
BILL-2025000769,VEND-00072,V71531,2025-09-13,2025-11-12,,821.31,282.31,539.0,open,rwhite
BILL-2025000770,VEND-00061,V84682,2025-10-09,2025-11-08,,3890.94,1154.52,2736.42,open,mlopez
BILL-2025000771,VEND-00012,V76477,2025-12-23,2026-02-21,PO-188397,527.99,527.99,0.0,paid,sjohnson
BILL-2025000772,VEND-00010,V21582,2025-04-23,2025-06-22,PO-218654,1820.78,1820.78,0.0,paid,rwhite
BILL-2025000773,VEND-00118,V36673,2025-08-04,2025-10-03,PO-449913,644.16,644.16,0.0,paid,mlopez
BILL-2025000774,VEND-00070,V68114,2025-02-07,2025-03-24,PO-745040,1273.63,961.94,311.69,open,rwhite
BILL-2025000775,VEND-00114,V33227,2025-01-08,2025-03-09,,2282.94,2282.94,0.0,paid,kpatel
BILL-2025000776,VEND-00105,V17642,2025-01-15,2025-03-01,,2513.74,2513.74,0.0,paid,kpatel
BILL-2025000777,VEND-00130,V67828,2025-12-13,2026-01-12,,509.66,265.61,244.05,open,mlopez
BILL-2025000778,VEND-00066,V91386,2025-12-24,2026-02-22,PO-912091,631.64,631.64,0.0,paid,kpatel
BILL-2025000779,VEND-00087,V24058,2025-05-22,2025-07-06,,179.6,179.6,0.0,paid,sjohnson
BILL-2025000780,VEND-00080,V82806,2025-02-26,2025-03-28,PO-956046,1012.92,1012.92,0.0,paid,mlopez
BILL-2025000781,VEND-00138,V99716,2025-10-14,2025-11-28,,964.58,721.82,242.76,open,mlopez
BILL-2025000782,VEND-00112,V66340,2025-12-29,2026-02-12,PO-464455,4498.8,4498.8,0.0,paid,mlopez
BILL-2025000783,VEND-00119,V73725,2025-12-27,2026-02-10,,904.37,717.07,187.3,open,rwhite
BILL-2025000784,VEND-00115,V76122,2025-06-23,2025-08-22,PO-998472,2013.89,2013.89,0.0,paid,kpatel
BILL-2025000785,VEND-00147,V36800,2025-01-18,2025-03-19,PO-673365,563.0,563.0,0.0,paid,mlopez
BILL-2025000786,VEND-00086,V87679,2025-02-13,2025-03-30,PO-690469,295.72,295.72,0.0,paid,rwhite
BILL-2025000787,VEND-00149,V78340,2025-06-20,2025-07-20,PO-723156,900.8,900.8,0.0,paid,sjohnson
BILL-2025000788,VEND-00108,V83616,2025-08-22,2025-09-21,PO-912017,4214.87,4214.87,0.0,paid,sjohnson
BILL-2025000789,VEND-00019,V31020,2025-10-31,2025-12-30,,2008.24,365.54,1642.7,open,mlopez
BILL-2025000790,VEND-00055,V59494,2025-08-04,2025-09-03,,282.96,282.96,0.0,paid,sjohnson
BILL-2025000791,VEND-00054,V84551,2025-12-02,2026-01-16,PO-814198,679.02,679.02,0.0,paid,sjohnson
BILL-2025000792,VEND-00001,V64698,2025-08-10,2025-09-24,PO-555433,218.01,218.01,0.0,paid,mlopez
BILL-2025000793,VEND-00146,V21456,2025-03-03,2025-04-17,,253.72,253.72,0.0,paid,kpatel
BILL-2025000794,VEND-00141,V79053,2025-05-20,2025-06-19,PO-507361,759.31,759.31,0.0,paid,kpatel
BILL-2025000795,VEND-00042,V25831,2025-02-01,2025-04-02,PO-389842,1301.78,1301.78,0.0,paid,kpatel
BILL-2025000796,VEND-00129,V39001,2025-10-19,2025-12-03,,653.16,636.94,16.22,open,kpatel
BILL-2025000797,VEND-00034,V63496,2025-01-26,2025-03-27,PO-173460,1022.8,1022.8,0.0,paid,rwhite
BILL-2025000798,VEND-00113,V11435,2025-07-04,2025-09-02,,849.65,849.65,0.0,paid,mlopez
BILL-2025000799,VEND-00101,V56316,2025-02-04,2025-03-21,PO-920819,215.68,110.91,104.77,open,sjohnson
BILL-2025000800,VEND-00114,V84199,2025-01-10,2025-03-11,PO-573141,99.81,22.5,77.31,open,rwhite
BILL-2025000801,VEND-00045,V10297,2025-04-26,2025-06-25,PO-496720,487.08,487.08,0.0,paid,kpatel
BILL-2025000802,VEND-00103,V96227,2025-02-04,2025-03-21,PO-135655,1196.1,82.77,1113.33,open,mlopez
BILL-2025000803,VEND-00089,V74744,2025-05-16,2025-06-15,PO-641864,213.86,179.48,34.38,open,sjohnson
BILL-2025000804,VEND-00078,V29662,2025-11-10,2025-12-25,PO-849255,146.11,146.11,0.0,paid,mlopez
BILL-2025000805,VEND-00115,V23651,2025-11-18,2025-12-18,PO-560848,1982.89,67.27,1915.62,open,mlopez
BILL-2025000806,VEND-00122,V74616,2025-10-14,2025-12-13,PO-186759,1799.83,225.25,1574.58,open,rwhite
BILL-2025000807,VEND-00142,V47267,2025-11-21,2026-01-20,PO-543914,283.35,283.35,0.0,paid,rwhite
BILL-2025000808,VEND-00009,V26242,2025-01-22,2025-02-21,PO-224038,295.84,183.74,112.1,open,kpatel
BILL-2025000809,VEND-00107,V12266,2025-05-05,2025-06-19,PO-744222,2850.43,1048.09,1802.34,open,mlopez
BILL-2025000810,VEND-00137,V65398,2025-03-23,2025-05-07,PO-684095,3094.88,374.49,2720.39,open,mlopez
BILL-2025000811,VEND-00053,V75319,2025-11-14,2025-12-29,PO-502406,5345.12,5345.12,0.0,paid,sjohnson
BILL-2025000812,VEND-00022,V19859,2025-01-19,2025-03-20,PO-203937,6914.59,6914.59,0.0,paid,sjohnson
BILL-2025000813,VEND-00059,V97935,2025-02-28,2025-03-30,PO-659816,584.31,584.31,0.0,paid,kpatel
BILL-2025000814,VEND-00061,V21016,2025-04-27,2025-06-11,PO-956470,1186.4,781.92,404.48,open,kpatel
BILL-2025000815,VEND-00108,V81817,2025-10-17,2025-12-16,PO-123166,505.09,479.53,25.56,open,kpatel
BILL-2025000816,VEND-00001,V19717,2025-04-16,2025-05-31,PO-597354,180.93,180.93,0.0,paid,sjohnson
BILL-2025000817,VEND-00072,V32374,2025-08-30,2025-10-14,PO-702036,522.74,522.74,0.0,paid,sjohnson
BILL-2025000818,VEND-00139,V20897,2025-07-09,2025-08-08,PO-706251,1481.52,1481.52,0.0,paid,mlopez
BILL-2025000819,VEND-00060,V86838,2025-05-19,2025-06-18,PO-955109,588.99,588.99,0.0,paid,mlopez
BILL-2025000820,VEND-00134,V66705,2025-10-24,2025-12-08,PO-658350,449.94,18.45,431.49,open,kpatel
BILL-2025000821,VEND-00020,V86749,2025-05-21,2025-07-20,PO-949701,370.83,370.83,0.0,paid,sjohnson
BILL-2025000822,VEND-00077,V88571,2025-07-28,2025-09-26,PO-469472,435.85,389.36,46.49,open,mlopez
BILL-2025000823,VEND-00029,V82777,2025-01-14,2025-02-28,,685.84,432.58,253.26,open,rwhite
BILL-2025000824,VEND-00087,V35532,2025-10-09,2025-11-23,PO-821618,402.85,402.85,0.0,paid,sjohnson
BILL-2025000825,VEND-00008,V99259,2025-06-16,2025-07-31,PO-696804,1958.46,56.17,1902.29,open,kpatel
BILL-2025000826,VEND-00078,V13911,2025-11-10,2026-01-09,PO-714609,459.82,459.82,0.0,paid,rwhite
BILL-2025000827,VEND-00112,V94468,2025-07-07,2025-08-21,PO-774815,572.39,572.39,0.0,paid,kpatel
BILL-2025000828,VEND-00069,V79951,2025-03-01,2025-04-15,PO-452486,1908.97,1908.97,0.0,paid,mlopez
BILL-2025000829,VEND-00056,V86797,2025-04-03,2025-06-02,PO-493543,3962.62,3962.62,0.0,paid,rwhite
BILL-2025000830,VEND-00098,V95945,2025-11-09,2026-01-08,PO-629194,1649.94,1649.94,0.0,paid,mlopez
BILL-2025000831,VEND-00133,V97827,2025-07-23,2025-09-21,PO-244358,420.77,420.77,0.0,paid,mlopez
BILL-2025000832,VEND-00122,V41145,2025-12-26,2026-01-25,PO-183683,567.46,567.46,0.0,paid,rwhite
BILL-2025000833,VEND-00069,V68936,2025-12-07,2026-02-05,PO-559989,174.61,174.61,0.0,paid,rwhite
BILL-2025000834,VEND-00033,V48967,2025-11-30,2025-12-30,PO-853703,436.41,436.41,0.0,paid,rwhite
BILL-2025000835,VEND-00107,V21417,2025-11-17,2026-01-16,,2492.19,2492.19,0.0,paid,rwhite
BILL-2025000836,VEND-00120,V86003,2025-06-25,2025-08-24,PO-147312,976.55,976.55,0.0,paid,sjohnson
BILL-2025000837,VEND-00127,V77081,2025-12-25,2026-02-23,PO-847861,2040.72,2040.72,0.0,paid,rwhite
BILL-2025000838,VEND-00050,V36913,2025-01-16,2025-03-17,PO-839077,4495.93,4495.93,0.0,paid,kpatel
BILL-2025000839,VEND-00089,V76494,2025-05-27,2025-07-26,PO-625064,1056.74,1056.74,0.0,paid,kpatel
BILL-2025000840,VEND-00067,V49177,2025-02-26,2025-03-28,PO-989742,938.49,938.49,0.0,paid,rwhite
BILL-2025000841,VEND-00121,V67964,2025-01-19,2025-03-05,PO-930523,334.06,334.06,0.0,paid,kpatel
BILL-2025000842,VEND-00088,V43504,2025-02-22,2025-03-24,,5352.97,5352.97,0.0,paid,kpatel
BILL-2025000843,VEND-00006,V13178,2025-07-07,2025-08-21,PO-670144,1855.34,555.06,1300.28,open,rwhite
BILL-2025000844,VEND-00119,V64298,2025-03-09,2025-04-08,,162.61,162.61,0.0,paid,rwhite
BILL-2025000845,VEND-00038,V74582,2025-08-21,2025-10-20,PO-855084,195.88,195.88,0.0,paid,rwhite
BILL-2025000846,VEND-00072,V37690,2025-01-31,2025-03-17,PO-225619,894.12,894.12,0.0,paid,sjohnson
BILL-2025000847,VEND-00033,V63092,2025-06-21,2025-08-05,PO-771923,654.05,654.05,0.0,paid,mlopez
BILL-2025000848,VEND-00145,V67065,2025-07-24,2025-09-07,PO-234254,187.07,5.73,181.34,open,rwhite
BILL-2025000849,VEND-00110,V95355,2025-10-30,2025-12-29,PO-565765,117.34,117.34,0.0,paid,rwhite
BILL-2025000850,VEND-00012,V18082,2025-11-04,2025-12-19,PO-230398,209.63,209.63,0.0,paid,kpatel
BILL-2025000851,VEND-00006,V31427,2025-10-30,2025-11-29,PO-610988,911.64,911.64,0.0,paid,mlopez
BILL-2025000852,VEND-00004,V37434,2025-01-01,2025-02-15,,387.43,387.43,0.0,paid,mlopez
BILL-2025000853,VEND-00105,V97255,2025-04-18,2025-05-18,PO-334462,894.36,694.39,199.97,open,kpatel
BILL-2025000854,VEND-00126,V77569,2025-06-19,2025-08-18,,564.26,495.27,68.99,open,rwhite
BILL-2025000855,VEND-00126,V62762,2025-09-29,2025-10-29,PO-707403,1816.21,426.55,1389.66,open,kpatel
BILL-2025000856,VEND-00073,V27369,2025-01-02,2025-02-01,PO-585452,655.07,655.07,0.0,paid,kpatel
BILL-2025000857,VEND-00137,V16471,2025-01-27,2025-03-13,,257.81,257.81,0.0,paid,sjohnson
BILL-2025000858,VEND-00086,V51564,2025-05-06,2025-07-05,PO-742607,1057.51,1057.51,0.0,paid,sjohnson
BILL-2025000859,VEND-00102,V39186,2025-09-06,2025-10-21,PO-894041,524.21,53.41,470.8,open,mlopez
BILL-2025000860,VEND-00095,V49303,2025-08-18,2025-10-17,PO-660862,988.39,349.65,638.74,open,kpatel
BILL-2025000861,VEND-00139,V75028,2025-06-16,2025-07-31,PO-158371,1326.9,1171.44,155.46,open,rwhite
BILL-2025000862,VEND-00026,V99347,2025-02-21,2025-04-07,PO-588529,911.93,911.93,0.0,paid,kpatel
BILL-2025000863,VEND-00150,V24531,2025-03-22,2025-05-06,PO-839917,1771.62,1771.62,0.0,paid,sjohnson
BILL-2025000864,VEND-00042,V28194,2025-07-27,2025-08-26,PO-682845,484.43,148.05,336.38,open,mlopez
BILL-2025000865,VEND-00111,V55004,2025-07-27,2025-08-26,PO-623635,1170.18,1170.18,0.0,paid,rwhite
BILL-2025000866,VEND-00118,V36740,2025-12-03,2026-02-01,PO-230587,3014.02,3014.02,0.0,paid,kpatel
BILL-2025000867,VEND-00048,V88132,2025-04-21,2025-05-21,,782.5,782.5,0.0,paid,rwhite
BILL-2025000868,VEND-00057,V41998,2025-12-10,2026-01-24,PO-170115,778.6,778.6,0.0,paid,mlopez
BILL-2025000869,VEND-00028,V28025,2025-05-27,2025-06-26,PO-165921,1126.35,729.73,396.62,open,sjohnson
BILL-2025000870,VEND-00030,V39106,2025-10-23,2025-12-22,PO-200785,342.71,342.71,0.0,paid,mlopez
BILL-2025000871,VEND-00123,V57519,2025-09-26,2025-11-10,PO-534111,1326.65,256.52,1070.13,open,mlopez
BILL-2025000872,VEND-00118,V40103,2025-08-17,2025-10-16,PO-229625,1341.01,1341.01,0.0,paid,sjohnson
BILL-2025000873,VEND-00060,V58686,2025-06-08,2025-07-08,PO-925641,4508.61,4508.61,0.0,paid,mlopez
BILL-2025000874,VEND-00144,V80223,2025-03-08,2025-04-22,PO-844248,1263.77,1263.77,0.0,paid,mlopez
BILL-2025000875,VEND-00096,V84089,2025-02-13,2025-03-30,PO-491460,2573.14,2573.14,0.0,paid,rwhite
BILL-2025000876,VEND-00084,V17470,2025-10-17,2025-12-16,PO-329237,1210.0,1055.59,154.41,open,mlopez
BILL-2025000877,VEND-00135,V50847,2025-02-13,2025-03-30,PO-268523,705.89,153.63,552.26,open,rwhite
BILL-2025000878,VEND-00112,V51358,2025-05-19,2025-07-03,PO-558439,912.23,912.23,0.0,paid,sjohnson
BILL-2025000879,VEND-00070,V65999,2025-06-21,2025-08-20,PO-534794,1800.01,1800.01,0.0,paid,rwhite
BILL-2025000880,VEND-00050,V17560,2025-10-24,2025-12-08,PO-469429,247.61,247.61,0.0,paid,sjohnson
BILL-2025000881,VEND-00148,V49371,2025-12-08,2026-01-07,PO-742033,460.33,460.33,0.0,paid,rwhite
BILL-2025000882,VEND-00086,V49725,2025-07-25,2025-09-08,,519.71,340.21,179.5,open,kpatel
BILL-2025000883,VEND-00133,V65970,2025-01-09,2025-02-08,PO-555041,69.6,69.6,0.0,paid,sjohnson
BILL-2025000884,VEND-00111,V47288,2025-11-21,2025-12-21,PO-382066,356.71,212.74,143.97,open,mlopez
BILL-2025000885,VEND-00100,V41349,2025-08-30,2025-10-14,PO-259358,2098.46,2098.46,0.0,paid,kpatel
BILL-2025000886,VEND-00030,V32693,2025-04-28,2025-06-27,PO-268950,1527.07,1527.07,0.0,paid,mlopez
BILL-2025000887,VEND-00096,V71994,2025-04-11,2025-05-26,PO-363679,413.07,413.07,0.0,paid,mlopez
BILL-2025000888,VEND-00125,V74668,2025-05-04,2025-07-03,PO-828635,247.29,247.29,0.0,paid,rwhite
BILL-2025000889,VEND-00138,V29894,2025-05-30,2025-07-29,PO-509674,2847.92,2847.92,0.0,paid,mlopez
BILL-2025000890,VEND-00058,V89914,2025-02-26,2025-03-28,PO-385354,643.87,643.87,0.0,paid,mlopez
BILL-2025000891,VEND-00019,V59231,2025-08-01,2025-09-15,PO-130757,1422.57,1422.57,0.0,paid,mlopez
BILL-2025000892,VEND-00128,V89153,2025-11-20,2025-12-20,,2542.67,2542.67,0.0,paid,rwhite
BILL-2025000893,VEND-00149,V77135,2025-10-30,2025-12-29,PO-936464,2178.73,2178.73,0.0,paid,sjohnson
BILL-2025000894,VEND-00034,V64314,2025-12-29,2026-02-27,PO-153570,652.31,321.7,330.61,open,mlopez
BILL-2025000895,VEND-00009,V96712,2025-03-28,2025-05-12,,2535.84,2535.84,0.0,paid,kpatel
BILL-2025000896,VEND-00038,V21596,2025-05-04,2025-06-18,,3830.97,3830.97,0.0,paid,kpatel
BILL-2025000897,VEND-00139,V56527,2025-05-10,2025-07-09,PO-784897,5164.83,5164.83,0.0,paid,sjohnson
BILL-2025000898,VEND-00018,V42895,2025-05-13,2025-06-27,,341.31,341.31,0.0,paid,sjohnson
BILL-2025000899,VEND-00045,V87416,2025-02-12,2025-03-14,PO-234057,280.42,280.42,0.0,paid,rwhite
BILL-2025000900,VEND-00100,V77834,2025-08-30,2025-09-29,PO-865187,578.69,578.69,0.0,paid,mlopez
BILL-2025000901,VEND-00073,V77776,2025-07-29,2025-09-12,PO-598025,242.31,242.31,0.0,paid,mlopez
BILL-2025000902,VEND-00025,V74481,2025-11-07,2026-01-06,PO-306374,688.9,547.99,140.91,open,rwhite
BILL-2025000903,VEND-00070,V28509,2025-04-09,2025-05-09,PO-565065,782.6,215.2,567.4,open,kpatel
BILL-2025000904,VEND-00069,V58091,2025-01-05,2025-03-06,PO-946891,1222.59,1222.59,0.0,paid,sjohnson
BILL-2025000905,VEND-00062,V48025,2025-10-19,2025-11-18,PO-271401,524.24,524.24,0.0,paid,sjohnson
BILL-2025000906,VEND-00094,V65580,2025-03-12,2025-05-11,PO-246489,948.04,948.04,0.0,paid,mlopez
BILL-2025000907,VEND-00071,V12567,2025-04-23,2025-06-07,PO-601339,213.35,213.35,0.0,paid,rwhite
BILL-2025000908,VEND-00069,V74405,2025-04-13,2025-06-12,PO-841035,748.56,748.56,0.0,paid,rwhite
BILL-2025000909,VEND-00128,V80817,2025-09-02,2025-10-02,,712.56,712.56,0.0,paid,rwhite
BILL-2025000910,VEND-00078,V38151,2025-01-09,2025-02-08,PO-964277,353.05,353.05,0.0,paid,rwhite
BILL-2025000911,VEND-00034,V11205,2025-08-27,2025-10-11,,2221.74,2221.74,0.0,paid,rwhite
BILL-2025000912,VEND-00098,V37105,2025-03-23,2025-04-22,PO-343231,668.5,668.5,0.0,paid,mlopez
BILL-2025000913,VEND-00040,V56589,2025-12-05,2026-01-19,,1939.63,566.22,1373.41,open,mlopez
BILL-2025000914,VEND-00068,V12890,2025-08-30,2025-10-29,PO-842157,399.68,399.68,0.0,paid,mlopez
BILL-2025000915,VEND-00060,V86738,2025-02-17,2025-04-03,,4686.87,3355.97,1330.9,open,mlopez
BILL-2025000916,VEND-00075,V71007,2025-11-29,2026-01-13,PO-563361,280.44,280.44,0.0,paid,mlopez
BILL-2025000917,VEND-00111,V95890,2025-04-17,2025-05-17,,1514.08,1514.08,0.0,paid,sjohnson
BILL-2025000918,VEND-00033,V81691,2025-02-05,2025-04-06,PO-430102,2395.76,2395.76,0.0,paid,sjohnson
BILL-2025000919,VEND-00066,V50685,2025-04-26,2025-06-10,PO-832159,866.85,866.85,0.0,paid,rwhite
BILL-2025000920,VEND-00049,V79408,2025-04-06,2025-06-05,PO-968039,1706.47,1706.47,0.0,paid,mlopez
BILL-2025000921,VEND-00040,V42562,2025-06-03,2025-07-18,PO-909098,1040.77,1040.77,0.0,paid,mlopez
BILL-2025000922,VEND-00064,V82399,2025-03-26,2025-05-25,PO-517411,623.15,623.15,0.0,paid,sjohnson
BILL-2025000923,VEND-00016,V19819,2025-11-21,2025-12-21,PO-995728,828.68,828.68,0.0,paid,sjohnson
BILL-2025000924,VEND-00004,V84395,2025-07-10,2025-08-24,PO-108248,133.55,1.49,132.06,open,mlopez
BILL-2025000925,VEND-00064,V82617,2025-02-20,2025-04-06,PO-365056,641.43,165.4,476.03,open,sjohnson
BILL-2025000926,VEND-00061,V45432,2025-07-21,2025-09-19,PO-957662,1994.32,1994.32,0.0,paid,mlopez
BILL-2025000927,VEND-00019,V43841,2025-05-30,2025-07-14,PO-469848,1002.5,1002.5,0.0,paid,sjohnson
BILL-2025000928,VEND-00004,V77954,2025-04-18,2025-06-17,PO-324292,1277.47,473.48,803.99,open,rwhite
BILL-2025000929,VEND-00093,V34197,2025-04-04,2025-05-04,PO-535786,803.27,803.27,0.0,paid,sjohnson
